,2017-12-26 08:00:00,2017-12-26 09:00:00,2017-12-26 10:00:00,2017-12-26 11:00:00,2017-12-26 12:00:00,2017-12-26 13:00:00,2017-12-26 14:00:00,2017-12-26 15:00:00,2017-12-26 16:00:00,2017-12-26 17:00:00,2017-12-26 18:00:00,2017-12-26 19:00:00,2017-12-26 20:00:00,2017-12-26 21:00:00,2017-12-26 22:00:00,2017-12-26 23:00:00,2017-12-27 00:00:00,2017-12-27 01:00:00,2017-12-27 02:00:00,2017-12-27 03:00:00,2017-12-27 04:00:00,2017-12-27 05:00:00,2017-12-27 06:00:00,2017-12-27 07:00:00
0,4.152283958435059,4.289473957061768,4.220878957748413,4.07911595916748,4.152283958435059,4.289473957061768,4.289473957061768,4.07911595916748,4.220878957748413,4.289473957061768,4.220878957748413,4.152283958435059,4.07911595916748,4.07911595916748,4.010520959854126,4.07911595916748,4.07911595916748,4.010520959854126,4.010520959854126,4.07911595916748,4.010520959854126,4.010520959854126,4.010520959854126,4.010520959854126
1,4.07911595916748,4.3626419563293455,4.289473957061768,4.289473957061768,4.010520959854126,4.010520959854126,3.868757961273193,4.07911595916748,3.868757961273193,4.07911595916748,4.010520959854126,4.07911595916748,4.152283958435059,4.220878957748413,4.289473957061768,4.289473957061768,4.3626419563293455,4.3626419563293455,4.4312369556427,4.499831954956055,4.4312369556427,4.499831954956055,4.499831954956055,4.572999954223633
2,4.289473957061768,4.07911595916748,4.4312369556427,4.010520959854126,4.4312369556427,4.572999954223633,4.289473957061768,4.220878957748413,4.07911595916748,4.010520959854126,4.07911595916748,3.868757961273193,4.07911595916748,4.4312369556427,4.07911595916748,4.152283958435059,4.152283958435059,4.07911595916748,4.010520959854126,4.07911595916748,4.07911595916748,4.010520959854126,4.010520959854126,4.010520959854126
3,4.07911595916748,4.152283958435059,4.289473957061768,4.3626419563293455,4.4312369556427,4.572999954223633,4.714762952804565,4.78335795211792,4.851952951431274,4.9937159500122075,5.066883949279785,5.13547894859314,5.204073947906494,5.277241947174072,5.345836946487427,5.419004945755005,5.487599945068359,5.556194944381714,5.6293629436492925,5.697957942962646,5.766552942276,5.839720941543579,5.908315940856934,5.981483940124512
4,4.07911595916748,4.289473957061768,4.07911595916748,4.220878957748413,4.010520959854126,4.152283958435059,4.010520959854126,4.220878957748413,4.152283958435059,4.289473957061768,4.07911595916748,4.220878957748413,4.07911595916748,4.220878957748413,4.07911595916748,4.289473957061768,4.07911595916748,4.289473957061768,4.07911595916748,4.289473957061768,4.07911595916748,4.289473957061768,4.07911595916748,4.289473957061768
5,4.4312369556427,4.4312369556427,4.220878957748413,4.152283958435059,4.220878957748413,4.07911595916748,4.010520959854126,4.07911595916748,4.010520959854126,4.07911595916748,4.010520959854126,3.868757961273193,4.07911595916748,3.868757961273193,4.010520959854126,3.868757961273193,4.010520959854126,4.010520959854126,4.07911595916748,4.07911595916748,4.010520959854126,4.010520959854126,4.010520959854126,4.07911595916748
6,4.010520959854126,4.3626419563293455,4.07911595916748,4.4312369556427,4.220878957748413,4.220878957748413,4.152283958435059,4.07911595916748,4.010520959854126,4.010520959854126,4.07911595916748,4.010520959854126,4.07911595916748,4.010520959854126,4.07911595916748,4.010520959854126,4.07911595916748,4.010520959854126,4.07911595916748,4.010520959854126,4.07911595916748,4.010520959854126,4.07911595916748,4.010520959854126
7,4.289473957061768,4.4312369556427,4.3626419563293455,4.07911595916748,4.07911595916748,4.289473957061768,4.4312369556427,4.572999954223633,4.641594953536987,4.78335795211792,4.714762952804565,4.572999954223633,4.4312369556427,4.4312369556427,4.3626419563293455,4.289473957061768,4.220878957748413,4.220878957748413,4.220878957748413,4.220878957748413,4.289473957061768,4.289473957061768,4.3626419563293455,4.4312369556427
8,4.07911595916748,4.010520959854126,3.8001629619598387,3.6583999633789066,3.4480419654846193,3.0959209690094,3.0959209690094,2.602036973953247,2.4602739753723144,2.3230839767456053,2.2499159774780275,2.2499159774780275,2.1813209781646727,2.03955797958374,1.9709629802703856,1.8977949810028076,1.8291999816894533,1.7606049823760987,1.6874369831085205,1.618841983795166,1.545673984527588,1.4770789852142334,1.4084839859008789,1.3353159866333006
9,4.010520959854126,3.868757961273193,4.010520959854126,4.010520959854126,4.07911595916748,4.010520959854126,3.868757961273193,4.07911595916748,4.220878957748413,4.07911595916748,4.152283958435059,4.289473957061768,4.289473957061768,4.07911595916748,4.289473957061768,4.4312369556427,4.289473957061768,4.289473957061768,4.3626419563293455,4.4312369556427,4.3626419563293455,4.4312369556427,4.4312369556427,4.3626419563293455
