,2004-12-11,2004-12-12,2004-12-13,2004-12-14,2004-12-15,2004-12-16,2004-12-17,2004-12-18,2004-12-19,2004-12-20,2004-12-21,2004-12-22,2004-12-23,2004-12-24,2004-12-25,2004-12-26,2004-12-27,2004-12-28,2004-12-29,2004-12-30,2004-12-31,2005-01-01,2005-01-02,2005-01-03
0,0.7780292992000001,0.78020662,0.78020662,0.7809323936000001,0.7816581672,0.7816581672,0.7823839408000001,0.7823839408000001,0.783835488,0.783835488,0.783835488,0.783835488,0.783835488,0.783835488,0.783835488,0.783835488,0.783835488,0.783835488,0.783835488,0.783835488,0.783835488,0.783835488,0.783835488,0.783835488
1,0.7787550728,0.7809323936000001,0.7823839408000001,0.7831097144,0.783835488,0.7845612616,0.7845612616,0.7852870352000001,0.7867385824,0.787464356,0.7889159032,0.7903674504,0.791093224,0.7925447712000001,0.7932705448,0.794722092,0.7961736392,0.7968994128000001,0.79835096,0.7990767336,0.8005282808,0.801979828,0.8027056016,0.8041571488000001
2,0.7780292992000001,0.7794808464,0.7809323936000001,0.7809323936000001,0.7816581672,0.7823839408000001,0.7823839408000001,0.783835488,0.7852870352000001,0.7852870352000001,0.7867385824,0.7867385824,0.7881901296000001,0.7881901296000001,0.7896416768000001,0.7903674504,0.791093224,0.7925447712000001,0.7932705448,0.7939963184000001,0.794722092,0.7961736392,0.7968994128000001,0.7976251864
3,0.7787550728,0.7809323936000001,0.7816581672,0.7831097144,0.7845612616,0.7845612616,0.7860128088,0.7867385824,0.7881901296000001,0.7881901296000001,0.7889159032,0.7903674504,0.791093224,0.7918189976,0.7925447712000001,0.7932705448,0.794722092,0.7954478656000001,0.7961736392,0.7976251864,0.79835096,0.7998025072000001,0.8005282808,0.8012540544000001
4,0.7787550728,0.7787550728,0.7780292992000001,0.78020662,0.7809323936000001,0.7816581672,0.7823839408000001,0.7831097144,0.7831097144,0.783835488,0.7845612616,0.7845612616,0.7852870352000001,0.7860128088,0.7867385824,0.787464356,0.7881901296000001,0.7889159032,0.7896416768000001,0.7903674504,0.791093224,0.7918189976,0.7925447712000001,0.7932705448
5,0.78020662,0.78020662,0.78020662,0.7823839408000001,0.783835488,0.783835488,0.7845612616,0.7852870352000001,0.7860128088,0.787464356,0.7889159032,0.7889159032,0.7896416768000001,0.791093224,0.791093224,0.7925447712000001,0.7932705448,0.7939963184000001,0.7954478656000001,0.7968994128000001,0.7976251864,0.79835096,0.7998025072000001,0.8005282808
6,0.78020662,0.7809323936000001,0.7816581672,0.7823839408000001,0.7823839408000001,0.7831097144,0.783835488,0.7845612616,0.7852870352000001,0.7860128088,0.7867385824,0.787464356,0.7881901296000001,0.7889159032,0.7896416768000001,0.7903674504,0.791093224,0.7918189976,0.7925447712000001,0.7932705448,0.7939963184000001,0.794722092,0.7954478656000001,0.7961736392
7,0.7780292992000001,0.78020662,0.78020662,0.7816581672,0.7823839408000001,0.7823839408000001,0.783835488,0.7852870352000001,0.7860128088,0.7860128088,0.7867385824,0.787464356,0.7881901296000001,0.7881901296000001,0.7889159032,0.7896416768000001,0.7903674504,0.7903674504,0.791093224,0.7918189976,0.7925447712000001,0.7925447712000001,0.7932705448,0.7939963184000001
8,0.7780292992000001,0.7780292992000001,0.7794808464,0.78020662,0.7816581672,0.7816581672,0.7831097144,0.7845612616,0.7845612616,0.7852870352000001,0.7867385824,0.7867385824,0.787464356,0.7889159032,0.7889159032,0.7896416768000001,0.791093224,0.791093224,0.7918189976,0.7932705448,0.7932705448,0.7939963184000001,0.7954478656000001,0.7954478656000001
9,0.7794808464,0.7809323936000001,0.7823839408000001,0.7823839408000001,0.7831097144,0.783835488,0.7845612616,0.7852870352000001,0.7867385824,0.787464356,0.787464356,0.787464356,0.787464356,0.787464356,0.787464356,0.787464356,0.787464356,0.787464356,0.787464356,0.787464356,0.787464356,0.787464356,0.787464356,0.787464356
