,2017-09-17 02:00:00,2017-09-17 03:00:00,2017-09-17 04:00:00,2017-09-17 05:00:00,2017-09-17 06:00:00,2017-09-17 07:00:00,2017-09-17 08:00:00,2017-09-17 09:00:00,2017-09-17 10:00:00,2017-09-17 11:00:00,2017-09-17 12:00:00,2017-09-17 13:00:00,2017-09-17 14:00:00,2017-09-17 15:00:00,2017-09-17 16:00:00,2017-09-17 17:00:00,2017-09-17 18:00:00,2017-09-17 19:00:00,2017-09-17 20:00:00,2017-09-17 21:00:00,2017-09-17 22:00:00,2017-09-17 23:00:00,2017-09-18 00:00:00,2017-09-18 01:00:00
0,13.721688006973269,13.787848508453372,13.721688006973269,13.721688006973269,13.655527505493167,13.50997440223694,13.430581800460816,13.21886819572449,13.152707694244388,13.086547192764284,12.94099408950806,12.808673086547854,12.72928048477173,12.596959481811526,12.4514063785553,12.385245877075198,12.239692773818973,12.17353227233887,12.027979169082645,11.882426065826419,11.750105062866213,11.683944561386111,11.485463056945802,11.485463056945802
1,13.867241110229495,14.211275717926029,14.211275717926029,14.489149824142459,14.489149824142459,13.9995621131897,13.787848508453372,13.721688006973269,13.721688006973269,13.721688006973269,13.721688006973269,13.430581800460816,13.430581800460816,13.298260797500612,13.298260797500612,13.430581800460816,13.430581800460816,13.576134903717044,13.787848508453372,13.9995621131897,14.145115216445925,14.422989322662357,14.489149824142459,14.700863428878787
2,13.721688006973269,13.787848508453372,13.9995621131897,14.145115216445925,14.356828821182253,14.568542425918581,14.912577033615115,15.05813013687134,15.190451139831545,15.269843741607668,15.468325246047977,15.5477178478241,15.613878349304201,15.82559195404053,15.971145057296757,16.037305558776858,16.249019163513186,16.394572266769412,16.52689326972962,16.738606874465944,16.88415997772217,16.950320479202272,17.1620340839386,17.307587187194827
3,13.787848508453372,13.9995621131897,14.145115216445925,13.787848508453372,14.489149824142459,14.76702393035889,14.211275717926029,14.489149824142459,15.190451139831545,15.269843741607668,15.468325246047977,16.037305558776858,16.52689326972962,16.460732768249514,16.88415997772217,16.88415997772217,16.182858662033084,15.613878349304201,14.912577033615115,14.489149824142459,13.933401611709597,13.642295405197146,13.364421298980716,13.23210029602051
4,13.933401611709597,13.9995621131897,13.9995621131897,14.489149824142459,14.422989322662357,13.9995621131897,14.065722614669802,14.422989322662357,14.700863428878787,14.356828821182253,14.422989322662357,15.124290638351443,15.336004243087771,15.190451139831545,15.124290638351443,15.269843741607668,15.468325246047977,15.190451139831545,14.634702927398685,13.787848508453372,13.086547192764284,12.72928048477173,12.596959481811526,12.385245877075198
5,13.787848508453372,13.854009009933474,14.27743621940613,14.422989322662357,14.422989322662357,14.422989322662357,15.468325246047977,16.182858662033084,16.249019163513186,16.60628587150574,16.672446372985842,17.0958735824585,17.519300791931155,16.460732768249514,16.037305558776858,14.846416532135015,13.9995621131897,13.655527505493167,13.787848508453372,13.854009009933474,14.145115216445925,13.298260797500612,13.298260797500612,13.430581800460816
6,13.787848508453372,13.933401611709597,13.854009009933474,14.356828821182253,14.76702393035889,15.269843741607668,15.402164744567873,15.82559195404053,16.249019163513186,16.738606874465944,16.88415997772217,16.672446372985842,16.88415997772217,16.182858662033084,15.75943145256043,15.190451139831545,14.634702927398685,14.211275717926029,13.787848508453372,13.642295405197146,13.430581800460816,13.430581800460816,13.430581800460816,13.576134903717044
7,13.854009009933474,13.721688006973269,14.211275717926029,13.9995621131897,13.933401611709597,13.430581800460816,13.721688006973269,13.787848508453372,13.50997440223694,13.298260797500612,13.086547192764284,12.94099408950806,12.874833588027956,12.808673086547854,12.874833588027956,13.020386691284182,13.086547192764284,13.298260797500612,13.364421298980716,13.576134903717044,13.787848508453372,13.854009009933474,13.933401611709597,14.065722614669802
8,13.787848508453372,13.933401611709597,13.933401611709597,13.9995621131897,14.211275717926029,14.145115216445925,14.065722614669802,15.05813013687134,15.75943145256043,15.75943145256043,16.182858662033084,16.249019163513186,16.950320479202272,17.307587187194827,16.182858662033084,15.693270951080324,14.489149824142459,13.655527505493167,13.23210029602051,13.364421298980716,13.430581800460816,13.787848508453372,12.874833588027956,12.874833588027956
9,13.787848508453372,13.50997440223694,13.430581800460816,13.854009009933474,14.27743621940613,14.489149824142459,14.846416532135015,15.402164744567873,15.693270951080324,15.891752455520633,16.182858662033084,16.31517966499329,16.52689326972962,16.88415997772217,16.950320479202272,17.029713080978397,17.307587187194827,17.651621794891362,17.797174898147585,17.995656402587894,18.154441606140143,18.299994709396366,18.511708314132694,18.723421918869022
