,2003-10-22,2003-10-23,2003-10-24,2003-10-25,2003-10-26,2003-10-27,2003-10-28,2003-10-29,2003-10-30,2003-10-31,2003-11-01,2003-11-02,2003-11-03,2003-11-04,2003-11-05,2003-11-06,2003-11-07,2003-11-08,2003-11-09,2003-11-10,2003-11-11,2003-11-12,2003-11-13,2003-11-14
0,0.708092332,0.708766064,0.708766064,0.7107872599999999,0.712134724,0.712134724,0.712808456,0.712808456,0.713482188,0.713482188,0.713482188,0.7148296519999999,0.7148296519999999,0.7148296519999999,0.716177116,0.716177116,0.71752458,0.71752458,0.71752458,0.7181983120000001,0.7181983120000001,0.7188720439999999,0.7188720439999999,0.719545776
1,0.7074186,0.706071136,0.70404994,0.70404994,0.7027024759999999,0.702028744,0.7006812800000001,0.699333816,0.699333816,0.6986600839999999,0.6973126199999999,0.6966388880000001,0.695291424,0.69394396,0.6925964960000001,0.6925964960000001,0.691249032,0.6905752999999999,0.6892278359999999,0.687880372,0.68720664,0.685859176,0.684511712,0.68383798
2,0.708766064,0.708766064,0.7107872599999999,0.711460992,0.711460992,0.712134724,0.712134724,0.712808456,0.712808456,0.713482188,0.713482188,0.71415592,0.71415592,0.7148296519999999,0.7148296519999999,0.715503384,0.715503384,0.716177116,0.716177116,0.716850848,0.716850848,0.71752458,0.71752458,0.7181983120000001
3,0.708092332,0.708092332,0.710113528,0.7107872599999999,0.7107872599999999,0.711460992,0.711460992,0.712808456,0.713482188,0.71415592,0.71415592,0.7148296519999999,0.7148296519999999,0.716177116,0.716850848,0.71752458,0.71752458,0.7181983120000001,0.7181983120000001,0.719545776,0.720219508,0.72089324,0.72089324,0.721566972
4,0.7074186,0.7074186,0.708092332,0.708092332,0.708092332,0.7074186,0.708766064,0.709439796,0.709439796,0.710113528,0.710113528,0.710113528,0.709439796,0.710113528,0.7107872599999999,0.7107872599999999,0.711460992,0.711460992,0.711460992,0.7107872599999999,0.712134724,0.712808456,0.712808456,0.713482188
5,0.708092332,0.709439796,0.7107872599999999,0.712134724,0.713482188,0.71415592,0.715503384,0.716850848,0.7181983120000001,0.719545776,0.72089324,0.7222407040000001,0.723588168,0.724935632,0.7262830960000001,0.72763056,0.728978024,0.7303254880000001,0.731672952,0.733020416,0.7343678800000001,0.735715344,0.737062808,0.7384102720000001
6,0.708092332,0.708766064,0.710113528,0.711460992,0.711460992,0.712134724,0.712808456,0.71415592,0.7148296519999999,0.715503384,0.715503384,0.715503384,0.715503384,0.715503384,0.715503384,0.715503384,0.715503384,0.715503384,0.715503384,0.715503384,0.715503384,0.715503384,0.715503384,0.715503384
7,0.7074186,0.708766064,0.709439796,0.710113528,0.711460992,0.712134724,0.712808456,0.713482188,0.71415592,0.7148296519999999,0.715503384,0.716177116,0.716850848,0.71752458,0.7181983120000001,0.7188720439999999,0.719545776,0.720219508,0.72089324,0.721566972,0.7222407040000001,0.7229144359999999,0.723588168,0.7242619
8,0.708766064,0.708092332,0.7074186,0.708766064,0.710113528,0.7107872599999999,0.711460992,0.712808456,0.71415592,0.715503384,0.716850848,0.7181983120000001,0.7188720439999999,0.720219508,0.721566972,0.7229144359999999,0.7242619,0.725609364,0.7269568279999999,0.728304292,0.729651756,0.73099922,0.732346684,0.733694148
9,0.708766064,0.709439796,0.710113528,0.7107872599999999,0.711460992,0.712134724,0.712808456,0.713482188,0.71415592,0.7148296519999999,0.715503384,0.716177116,0.716850848,0.71752458,0.7181983120000001,0.7188720439999999,0.719545776,0.720219508,0.72089324,0.721566972,0.7222407040000001,0.7229144359999999,0.723588168,0.7242619
