,2018-06-24 19:00:00,2018-06-24 20:00:00,2018-06-24 21:00:00,2018-06-24 22:00:00,2018-06-24 23:00:00,2018-06-25 00:00:00,2018-06-25 01:00:00,2018-06-25 02:00:00,2018-06-25 03:00:00,2018-06-25 04:00:00,2018-06-25 05:00:00,2018-06-25 06:00:00,2018-06-25 07:00:00,2018-06-25 08:00:00,2018-06-25 09:00:00,2018-06-25 10:00:00,2018-06-25 11:00:00,2018-06-25 12:00:00,2018-06-25 13:00:00,2018-06-25 14:00:00,2018-06-25 15:00:00,2018-06-25 16:00:00,2018-06-25 17:00:00,2018-06-25 18:00:00
0,9.072644414710998,8.936051511478425,8.792269508075714,8.72037850637436,8.583785603141784,8.440003599739073,8.368112598037719,8.231519694805145,8.087737691402435,8.023035789871216,7.879253786468506,7.807362784767151,7.670769881534575,7.526987878131865,7.4550968764305106,7.318503973197936,7.174721969795226,7.102830968093872,6.9662380648612965,6.8224560614585865,6.750565059757232,6.613972156524658,6.470190153121948,6.405488251590729
1,9.072644414710998,9.000753413009642,8.864160509777069,8.72037850637436,8.655676604843139,8.583785603141784,8.511894601440428,8.368112598037719,8.3034106965065,8.231519694805145,8.15962869310379,8.087737691402435,7.951144788169861,7.807362784767151,7.670769881534575,7.526987878131865,7.383205874729155,7.318503973197936,7.174721969795226,7.038129066562652,6.894347063159942,6.750565059757232,6.613972156524658,6.470190153121948
2,9.353019321346283,9.216426418113707,9.072644414710998,9.000753413009642,8.936051511478425,8.72037850637436,8.583785603141784,8.440003599739073,8.3034106965065,8.15962869310379,8.023035789871216,7.879253786468506,7.735471783065796,7.5988788798332205,7.4550968764305106,7.318503973197936,7.174721969795226,7.038129066562652,6.894347063159942,6.757754159927368,6.613972156524658,6.477379253292083,6.333597249889373,6.197004346656799
3,9.216426418113707,9.216426418113707,9.072644414710998,9.000753413009642,8.864160509777069,8.72037850637436,8.583785603141784,8.440003599739073,8.3034106965065,8.15962869310379,8.023035789871216,7.879253786468506,7.735471783065796,7.5988788798332205,7.4550968764305106,7.318503973197936,7.174721969795226,7.038129066562652,6.894347063159942,6.750565059757232,6.613972156524658,6.470190153121948,6.333597249889373,6.189815246486663
4,8.864160509777069,8.72037850637436,8.511894601440428,8.3034106965065,8.087737691402435,7.807362784767151,7.5988788798332205,7.383205874729155,7.174721969795226,6.9662380648612965,6.750565059757232,6.542081154823303,6.405488251590729,6.189815246486663,5.981331341552734,5.765658336448669,5.557174431514739,5.3486905265808105,5.133017521476745,4.924533616542816,4.716049711608886,4.500376706504821,4.291892801570892,4.076219796466827
5,9.000753413009642,8.864160509777069,8.72037850637436,8.72037850637436,8.583785603141784,8.440003599739073,8.3034106965065,8.231519694805145,8.087737691402435,7.951144788169861,7.807362784767151,7.670769881534575,7.526987878131865,7.383205874729155,7.318503973197936,7.174721969795226,7.038129066562652,6.894347063159942,6.750565059757232,6.613972156524658,6.405488251590729,6.261706248188018,6.125113344955444,5.981331341552734
6,9.216426418113707,9.288317419815064,9.216426418113707,9.144535416412353,9.216426418113707,9.216426418113707,9.288317419815064,9.353019321346283,9.496801324748992,9.568692326450346,9.568692326450346,9.496801324748992,9.424910323047637,9.353019321346283,9.216426418113707,9.216426418113707,9.216426418113707,9.288317419815064,9.288317419815064,9.288317419815064,9.288317419815064,9.288317419815064,9.216426418113707,9.216426418113707
7,9.288317419815064,9.216426418113707,9.288317419815064,9.353019321346283,9.424910323047637,9.288317419815064,9.216426418113707,9.353019321346283,9.353019321346283,9.424910323047637,9.424910323047637,9.496801324748992,9.640583328151703,9.640583328151703,9.568692326450346,9.640583328151703,9.568692326450346,9.640583328151703,9.640583328151703,9.712474329853057,9.777176231384278,9.777176231384278,9.849067233085632,9.849067233085632
8,8.936051511478425,8.72037850637436,8.511894601440428,8.511894601440428,8.440003599739073,8.3034106965065,8.231519694805145,8.087737691402435,7.951144788169861,7.807362784767151,7.670769881534575,7.526987878131865,7.383205874729155,7.318503973197936,7.174721969795226,7.038129066562652,6.894347063159942,6.750565059757232,6.613972156524658,6.470190153121948,6.405488251590729,6.261706248188018,6.125113344955444,5.981331341552734
9,9.216426418113707,9.288317419815064,9.144535416412353,9.496801324748992,9.353019321346283,9.288317419815064,9.496801324748992,9.640583328151703,9.777176231384278,9.849067233085632,10.05755113801956,10.201333141422271,10.129442139720917,10.273224143123626,10.625490051460265,10.833973956394194,10.977755959796903,11.186239864730835,11.330021868133544,11.466614771366118,11.610396774768828,11.818880679702756,11.955473582935333,12.099255586338042
