,2007-03-23,2007-03-24,2007-03-25,2007-03-26,2007-03-27,2007-03-28,2007-03-29,2007-03-30,2007-03-31,2007-04-01,2007-04-02,2007-04-03,2007-04-04,2007-04-05,2007-04-06,2007-04-07,2007-04-08,2007-04-09,2007-04-10,2007-04-11,2007-04-12,2007-04-13,2007-04-14,2007-04-15
0,0.7994437728,0.7978319909999999,0.7978319909999999,0.7986378819,0.8002496637,0.8010555546,0.8026673364,0.8042791182,0.8058909,0.8066967908999999,0.8083085726999999,0.8091144636,0.8099203544999999,0.8107262453999999,0.8115321362999999,0.8123380271999999,0.8131439180999999,0.813949809,0.8147556998999999,0.8155615908,0.8155615908,0.8155615908,0.8155615908,0.8155615908
1,0.7994437728,0.7994437728,0.7986378819,0.7970261001,0.7970261001,0.7978319909999999,0.7994437728,0.8002496637,0.8010555546,0.8018614454999999,0.8010555546,0.8002496637,0.8002496637,0.8010555546,0.8010555546,0.8018614454999999,0.8018614454999999,0.8010555546,0.8010555546,0.8018614454999999,0.8026673364,0.8026673364,0.8018614454999999,0.8018614454999999
2,0.7994437728,0.8010555546,0.8002496637,0.8018614454999999,0.8034732272999999,0.8042791182,0.8058909,0.8075026818,0.8066967908999999,0.8083085726999999,0.8099203544999999,0.8091144636,0.8107262453999999,0.8123380271999999,0.8115321362999999,0.8131439180999999,0.8147556998999999,0.813949809,0.8155615908,0.8171733726,0.8163674816999998,0.8179792634999998,0.8195910452999999,0.8187851544
3,0.7962202091999999,0.7946084273999999,0.7954143183,0.7946084273999999,0.7929966455999999,0.7921907547,0.7905789728999999,0.789773082,0.7881613002,0.7873554092999999,0.7865495184,0.7857436274999999,0.7841318456999999,0.7833259548,0.7817141729999999,0.7809082821,0.7792965003,0.7784906093999999,0.7768788275999999,0.7760729367,0.7744611548999999,0.773655264,0.7720434822,0.7712375912999999
4,0.7994437728,0.8010555546,0.8018614454999999,0.8002496637,0.7994437728,0.7986378819,0.7970261001,0.7978319909999999,0.7994437728,0.8002496637,0.8018614454999999,0.8010555546,0.8002496637,0.7994437728,0.7978319909999999,0.7970261001,0.7954143183,0.7946084273999999,0.7938025365,0.7954143183,0.7962202091999999,0.7978319909999999,0.7970261001,0.7962202091999999
5,0.7994437728,0.8018614454999999,0.8034732272999999,0.8058909,0.8075026818,0.8083085726999999,0.8091144636,0.8107262453999999,0.8115321362999999,0.8131439180999999,0.8131439180999999,0.8131439180999999,0.8131439180999999,0.8131439180999999,0.8131439180999999,0.8131439180999999,0.8131439180999999,0.8131439180999999,0.8131439180999999,0.8131439180999999,0.8131439180999999,0.8131439180999999,0.8131439180999999,0.8131439180999999
6,0.7970261001,0.7978319909999999,0.7954143183,0.7938025365,0.7929966455999999,0.7913848638,0.7905789728999999,0.789773082,0.7889671910999999,0.7881613002,0.7873554092999999,0.7865495184,0.7857436274999999,0.7849377366,0.7841318456999999,0.7833259548,0.7825200639,0.7817141729999999,0.7809082821,0.7801023911999999,0.7792965003,0.7784906093999999,0.7776847185,0.7768788275999999
7,0.7986378819,0.8002496637,0.8018614454999999,0.8034732272999999,0.8026673364,0.8018614454999999,0.8010555546,0.7994437728,0.7978319909999999,0.7962202091999999,0.7954143183,0.7970261001,0.7986378819,0.7978319909999999,0.7962202091999999,0.7946084273999999,0.7929966455999999,0.7913848638,0.789773082,0.7881613002,0.7865495184,0.7849377366,0.7833259548,0.7817141729999999
8,0.7970261001,0.7962202091999999,0.7954143183,0.7962202091999999,0.7970261001,0.7986378819,0.8002496637,0.8018614454999999,0.8026673364,0.8034732272999999,0.8026673364,0.8018614454999999,0.8010555546,0.8002496637,0.7994437728,0.7986378819,0.7978319909999999,0.7970261001,0.7962202091999999,0.7954143183,0.7946084273999999,0.7938025365,0.7929966455999999,0.7921907547
9,0.7986378819,0.7962202091999999,0.7970261001,0.7954143183,0.7929966455999999,0.7913848638,0.7905789728999999,0.7905789728999999,0.789773082,0.7889671910999999,0.7873554092999999,0.7857436274999999,0.7841318456999999,0.7833259548,0.7817141729999999,0.7809082821,0.7801023911999999,0.7784906093999999,0.7776847185,0.7768788275999999,0.7752670457999999,0.7744611548999999,0.773655264,0.7720434822
