,2001-07-12,2001-07-13,2001-07-14,2001-07-15,2001-07-16,2001-07-17,2001-07-18,2001-07-19,2001-07-20,2001-07-21,2001-07-22,2001-07-23,2001-07-24,2001-07-25,2001-07-26,2001-07-27,2001-07-28,2001-07-29,2001-07-30,2001-07-31,2001-08-01,2001-08-02,2001-08-03,2001-08-04
0,0.634669806,0.6334253554,0.6328031300999999,0.6328031300999999,0.6321809048,0.6334253554,0.6334253554,0.634669806,0.6352920312999999,0.6359142566,0.6352920312999999,0.6340475806999999,0.634669806,0.6352920312999999,0.6352920312999999,0.6359142566,0.6359142566,0.6352920312999999,0.634669806,0.634669806,0.6340475806999999,0.6334253554,0.6334253554,0.6328031300999999
1,0.634669806,0.6334253554,0.6328031300999999,0.6315586794999999,0.6321809048,0.6334253554,0.6340475806999999,0.634669806,0.6352920312999999,0.6352920312999999,0.6359142566,0.6352920312999999,0.6340475806999999,0.6334253554,0.6328031300999999,0.6321809048,0.6315586794999999,0.6328031300999999,0.6334253554,0.6340475806999999,0.634669806,0.6352920312999999,0.6359142566,0.6352920312999999
2,0.634669806,0.6359142566,0.6365364818999999,0.6371587072,0.6371587072,0.6377809324999999,0.6384031578,0.6390253830999999,0.6390253830999999,0.6396476084,0.6402698336999999,0.640892059,0.640892059,0.6415142842999999,0.6421365096,0.6421365096,0.6427587348999999,0.6433809602,0.6433809602,0.6440031854999999,0.6446254108,0.6446254108,0.6452476360999999,0.6458698614
3,0.634669806,0.6359142566,0.6371587072,0.6365364818999999,0.6352920312999999,0.6340475806999999,0.6334253554,0.6328031300999999,0.6321809048,0.6328031300999999,0.6334253554,0.6340475806999999,0.634669806,0.6352920312999999,0.6359142566,0.6365364818999999,0.6371587072,0.6377809324999999,0.6371587072,0.6365364818999999,0.6359142566,0.6352920312999999,0.634669806,0.6340475806999999
4,0.634669806,0.6359142566,0.6365364818999999,0.6365364818999999,0.6371587072,0.6377809324999999,0.6377809324999999,0.6384031578,0.6390253830999999,0.6396476084,0.6402698336999999,0.640892059,0.640892059,0.6415142842999999,0.6415142842999999,0.6421365096,0.6427587348999999,0.6433809602,0.6440031854999999,0.6440031854999999,0.6446254108,0.6452476360999999,0.6458698614,0.6464920866999999
5,0.6352920312999999,0.6359142566,0.6359142566,0.6365364818999999,0.6365364818999999,0.6371587072,0.6377809324999999,0.6377809324999999,0.6384031578,0.6384031578,0.6390253830999999,0.6390253830999999,0.6396476084,0.6396476084,0.6402698336999999,0.6402698336999999,0.640892059,0.640892059,0.6415142842999999,0.6415142842999999,0.6421365096,0.6421365096,0.6427587348999999,0.6427587348999999
6,0.6334253554,0.6334253554,0.634669806,0.634669806,0.6352920312999999,0.6365364818999999,0.6371587072,0.6377809324999999,0.6384031578,0.6390253830999999,0.6396476084,0.6402698336999999,0.640892059,0.640892059,0.640892059,0.6402698336999999,0.6396476084,0.6390253830999999,0.6384031578,0.6377809324999999,0.6371587072,0.6365364818999999,0.6359142566,0.6352920312999999
7,0.634669806,0.6359142566,0.6365364818999999,0.6371587072,0.6377809324999999,0.6384031578,0.6390253830999999,0.6396476084,0.6402698336999999,0.640892059,0.640892059,0.640892059,0.640892059,0.640892059,0.640892059,0.640892059,0.640892059,0.640892059,0.640892059,0.640892059,0.640892059,0.640892059,0.640892059,0.640892059
8,0.6334253554,0.6328031300999999,0.6321809048,0.6328031300999999,0.6334253554,0.634669806,0.6352920312999999,0.6352920312999999,0.6359142566,0.6365364818999999,0.6371587072,0.6377809324999999,0.6384031578,0.6390253830999999,0.6390253830999999,0.6384031578,0.6377809324999999,0.6371587072,0.6365364818999999,0.6359142566,0.6352920312999999,0.634669806,0.6340475806999999,0.6334253554
9,0.6352920312999999,0.634669806,0.6359142566,0.6365364818999999,0.6371587072,0.6377809324999999,0.6377809324999999,0.6384031578,0.6384031578,0.6390253830999999,0.6396476084,0.6396476084,0.6402698336999999,0.640892059,0.640892059,0.6415142842999999,0.6421365096,0.6421365096,0.6427587348999999,0.6433809602,0.6433809602,0.6440031854999999,0.6446254108,0.6446254108
